v-sweep,v(Vout)
1.48000000e+00,4.10183547e-05
1.49000000e+00,3.52935217e-05
1.50000000e+00,3.03881876e-05
1.51000000e+00,2.61801069e-05
1.52000000e+00,2.25661612e-05
1.53000000e+00,1.94592346e-05
1.54000000e+00,1.67856110e-05
1.55000000e+00,1.44828085e-05
1.56000000e+00,1.24977768e-05
1.57000000e+00,1.07853987e-05
1.58000000e+00,9.30724034e-06
1.59000000e+00,8.03050976e-06
1.60000000e+00,6.92718706e-06
1.61000000e+00,5.97329612e-06
1.62000000e+00,5.14829403e-06
1.63000000e+00,4.43455812e-06
1.64000000e+00,3.81695382e-06
1.65000000e+00,3.28246993e-06
1.66000000e+00,2.81991006e-06
1.67000000e+00,2.41963099e-06
1.68000000e+00,2.07332033e-06
1.69000000e+00,1.77380707e-06
1.70000000e+00,1.51490001e-06
1.71000000e+00,1.29124942e-06
1.72000000e+00,1.09822853e-06
1.73000000e+00,9.31831836e-07
1.74000000e+00,7.88587611e-07
1.75000000e+00,6.65482656e-07
1.76000000e+00,5.59897575e-07
1.77000000e+00,4.69551145e-07
1.78000000e+00,3.92452612e-07
1.79000000e+00,3.26860957e-07
1.80000000e+00,2.71250274e-07
