v-sweep,v(Vout)
1.48000000e+00,2.46494217e-05
1.49000000e+00,2.12276921e-05
1.50000000e+00,1.82879124e-05
1.51000000e+00,1.57598211e-05
1.52000000e+00,1.35838848e-05
1.53000000e+00,1.17095737e-05
1.54000000e+00,1.00939271e-05
1.55000000e+00,8.70036115e-06
1.56000000e+00,7.49767384e-06
1.57000000e+00,6.45921449e-06
1.58000000e+00,5.56218883e-06
1.59000000e+00,4.78707628e-06
1.60000000e+00,4.11714010e-06
1.61000000e+00,3.53801491e-06
1.62000000e+00,3.03735836e-06
1.63000000e+00,2.60455642e-06
1.64000000e+00,2.23047346e-06
1.65000000e+00,1.90723977e-06
1.66000000e+00,1.62807061e-06
1.67000000e+00,1.38711173e-06
1.68000000e+00,1.17930723e-06
1.69000000e+00,1.00028632e-06
1.70000000e+00,8.46266195e-07
1.71000000e+00,7.13968544e-07
1.72000000e+00,6.00547887e-07
1.73000000e+00,5.03530012e-07
1.74000000e+00,4.20759240e-07
1.75000000e+00,3.50353393e-07
1.76000000e+00,2.90665522e-07
1.77000000e+00,2.40251569e-07
1.78000000e+00,1.97843220e-07
1.79000000e+00,1.62325242e-07
1.80000000e+00,1.32716706e-07
