v-sweep,v(Vout)
1.48000000e+00,3.67238473e-05
1.49000000e+00,3.16050565e-05
1.50000000e+00,2.72170103e-05
1.51000000e+00,2.34510415e-05
1.52000000e+00,2.02154524e-05
1.53000000e+00,1.74327370e-05
1.54000000e+00,1.50372721e-05
1.55000000e+00,1.29733995e-05
1.56000000e+00,1.11938309e-05
1.57000000e+00,9.65832221e-06
1.58000000e+00,8.33256833e-06
1.59000000e+00,7.18728174e-06
1.60000000e+00,6.19742218e-06
1.61000000e+00,5.34155154e-06
1.62000000e+00,4.60129241e-06
1.63000000e+00,3.96087271e-06
1.64000000e+00,3.40674169e-06
1.65000000e+00,2.92724549e-06
1.66000000e+00,2.51235235e-06
1.67000000e+00,2.15341936e-06
1.68000000e+00,1.84299398e-06
1.69000000e+00,1.57464487e-06
1.70000000e+00,1.34281726e-06
1.71000000e+00,1.14270922e-06
1.72000000e+00,9.70165433e-07
1.73000000e+00,8.21586048e-07
1.74000000e+00,6.93848259e-07
1.75000000e+00,5.84238895e-07
1.76000000e+00,4.90396486e-07
1.77000000e+00,4.10261593e-07
1.78000000e+00,3.42034351e-07
1.79000000e+00,2.84138352e-07
1.80000000e+00,2.35190107e-07
