v-sweep,v(Vout)
1.48000000e+00,4.27122835e-05
1.49000000e+00,3.67560311e-05
1.50000000e+00,3.16538063e-05
1.51000000e+00,2.72778022e-05
1.52000000e+00,2.35202704e-05
1.53000000e+00,2.02902455e-05
1.54000000e+00,1.75108112e-05
1.55000000e+00,1.51168234e-05
1.56000000e+00,1.30530147e-05
1.57000000e+00,1.12724169e-05
1.58000000e+00,9.73504756e-06
1.59000000e+00,8.40681518e-06
1.60000000e+00,7.25860570e-06
1.61000000e+00,6.26551873e-06
1.62000000e+00,5.40622791e-06
1.63000000e+00,4.66244411e-06
1.64000000e+00,4.01846393e-06
1.65000000e+00,3.46078909e-06
1.66000000e+00,2.97780493e-06
1.67000000e+00,2.55950806e-06
1.68000000e+00,2.19727527e-06
1.69000000e+00,1.88366697e-06
1.70000000e+00,1.61225952e-06
1.71000000e+00,1.37750207e-06
1.72000000e+00,1.17459391e-06
1.73000000e+00,9.99379303e-07
1.74000000e+00,8.48257078e-07
1.75000000e+00,7.18102883e-07
1.76000000e+00,6.06202219e-07
1.77000000e+00,5.10192817e-07
1.78000000e+00,4.28015092e-07
1.79000000e+00,3.57869666e-07
1.80000000e+00,2.98181092e-07
