v-sweep,v(Vout)
0.00000000e+00,0.00000000e+00
1.00000000e-02,4.97040000e-03
2.00000000e-02,9.94080000e-03
3.00000000e-02,1.49112000e-02
4.00000000e-02,1.98816000e-02
5.00000000e-02,2.48520000e-02
6.00000000e-02,2.98224000e-02
7.00000000e-02,3.47928000e-02
8.00000000e-02,3.97632000e-02
9.00000000e-02,4.47336000e-02
1.00000000e-01,4.97040000e-02
1.10000000e-01,5.46744000e-02
1.20000000e-01,5.96448000e-02
1.30000000e-01,6.46152000e-02
1.40000000e-01,6.95856000e-02
1.50000000e-01,7.45560000e-02
1.60000000e-01,7.95264000e-02
1.70000000e-01,8.44968000e-02
1.80000000e-01,8.94672000e-02
1.90000000e-01,9.44376000e-02
2.00000000e-01,9.94080000e-02
2.10000000e-01,1.04378400e-01
2.20000000e-01,1.09348800e-01
2.30000000e-01,1.14319200e-01
2.40000000e-01,1.19289600e-01
2.50000000e-01,1.24260000e-01
2.60000000e-01,1.29230400e-01
2.70000000e-01,1.34200800e-01
2.80000000e-01,1.39171200e-01
2.90000000e-01,1.44141600e-01
3.00000000e-01,1.49112000e-01
3.10000000e-01,1.54082400e-01
3.20000000e-01,1.59052800e-01
3.30000000e-01,1.64023200e-01
3.40000000e-01,1.68993600e-01
3.50000000e-01,1.73964000e-01
3.60000000e-01,1.78934400e-01
3.70000000e-01,1.83904800e-01
3.80000000e-01,1.88875200e-01
3.90000000e-01,1.93845600e-01
4.00000000e-01,1.98816000e-01
4.10000000e-01,2.03786400e-01
4.20000000e-01,2.08756800e-01
4.30000000e-01,2.13727200e-01
4.40000000e-01,2.18697600e-01
4.50000000e-01,2.23668000e-01
4.60000000e-01,2.28638400e-01
4.70000000e-01,2.33608800e-01
4.80000000e-01,2.38579200e-01
4.90000000e-01,2.43549600e-01
5.00000000e-01,2.48520000e-01
5.10000000e-01,2.53490400e-01
5.20000000e-01,2.58460800e-01
5.30000000e-01,2.63431200e-01
5.40000000e-01,2.68401600e-01
5.50000000e-01,2.73372000e-01
5.60000000e-01,2.78342400e-01
5.70000000e-01,2.83312800e-01
5.80000000e-01,2.88283200e-01
5.90000000e-01,2.93253600e-01
6.00000000e-01,2.98224000e-01
6.10000000e-01,3.03194400e-01
6.20000000e-01,3.08164800e-01
6.30000000e-01,3.13135200e-01
6.40000000e-01,3.18105600e-01
6.50000000e-01,3.23076000e-01
6.60000000e-01,3.28046400e-01
6.70000000e-01,3.33016800e-01
6.80000000e-01,3.37987200e-01
6.90000000e-01,3.42957600e-01
7.00000000e-01,3.47928000e-01
7.10000000e-01,3.52898400e-01
7.20000000e-01,3.57868800e-01
7.30000000e-01,3.62839200e-01
7.40000000e-01,3.67809600e-01
7.50000000e-01,3.72780000e-01
7.60000000e-01,3.77750400e-01
7.70000000e-01,3.82720800e-01
7.80000000e-01,3.87691200e-01
7.90000000e-01,3.92661600e-01
8.00000000e-01,3.97632000e-01
8.10000000e-01,4.02602400e-01
8.20000000e-01,4.07572800e-01
8.30000000e-01,4.12543200e-01
8.40000000e-01,4.17513600e-01
8.50000000e-01,4.22484000e-01
8.60000000e-01,4.27454400e-01
8.70000000e-01,4.32424800e-01
8.80000000e-01,4.37395200e-01
8.90000000e-01,4.42365600e-01
9.00000000e-01,4.47336000e-01
9.10000000e-01,4.52306400e-01
9.20000000e-01,4.57276800e-01
9.30000000e-01,4.62247200e-01
9.40000000e-01,4.67217600e-01
9.50000000e-01,4.72188000e-01
9.60000000e-01,4.77158400e-01
9.70000000e-01,4.82128800e-01
9.80000000e-01,4.87099200e-01
9.90000000e-01,4.92069600e-01
1.00000000e+00,4.97040000e-01
